User_ID,Product_ID,Purchase
1002876,P00244042,7596
1002877,P00118342,6910
1002877,P00122442,19030
1002877,P00237542,15537
1002877,P00129342,15294
1002877,P00332242,11671
1002878,P00135242,2126
1002878,P00111842,9848
1002878,P00110542,9739
1002878,P00029242,8089
1002878,P00101142,5890
1002878,P00259342,6871
1002878,P00258742,3450
1002878,P00196142,8185
1002878,P00187242,2852
1002878,P00134142,8800
1002878,P00103342,7850
1002878,P00128942,7962
1002878,P00052042,15427
1002878,P00218442,11436
1002878,P00348842,11623
1002878,P00074142,8059
1002878,P00249642,3129
1002878,P00001042,12015
1002878,P00122442,7749
1002878,P00009342,15310
1002878,P00214942,7983
1002878,P00224042,4171
1002878,P00102442,8056
1002878,P00327842,7825
1002879,P00034742,8674
1002879,P00115642,7776
1002880,P00085242,8047
1002880,P00234742,2159
1002880,P00240242,7594
1002880,P00183342,5145
1002880,P00010842,9999
1002880,P00085942,9526
1002880,P00285342,8595
1002880,P00174442,1737
1002880,P00370242,3666
1002880,P00085342,23174
1002881,P00238542,8839
1002881,P00307542,15336
1002881,P00255842,20297
1002882,P00297342,8865
1002882,P00294842,5818
1002882,P00109542,2021
1002882,P00035542,5606
1002883,P00249542,4183
1002883,P00217742,1857
1002883,P00255742,8079
1002883,P00074342,7181
1002883,P00250542,777
1002883,P00296042,6029
1002883,P00285642,9780
1002883,P00329342,5155
1002884,P00216342,5460
1002885,P00118542,8799
1002885,P00283942,7010
1002885,P00331942,8724
1002885,P00013742,7125
1002885,P00158542,8842
1002885,P00042742,7163
1002885,P00068942,7083
1002886,P00328342,5375
1002886,P00062842,15873
1002886,P00028442,15682
1002886,P00079742,15580
1002886,P00136742,19600
1002887,P00157642,19286
1002887,P00253142,15685
1002887,P00182342,11808
1002887,P00016842,11644
1002887,P00277542,11651
1002887,P00266542,3509
1002887,P00182642,6517
1002887,P00035542,8187
1002887,P00254242,6853
1002887,P00274642,2182
1002887,P00194642,15282
1002887,P00213242,8901
1002887,P00151742,9755
1002887,P00157942,6130
1002887,P00018842,3898
1002887,P00146742,11778
1002887,P00037442,3020
1002887,P00014042,11600
1002887,P00148542,11463
1002887,P00277842,15244
1002887,P00258842,5408
1002888,P00033542,5280
1002888,P00324542,7109
1002888,P00236342,3467
1002888,P00194642,11432
1002888,P00005042,16473
1002888,P00214442,5909
1002888,P00130642,6091
1002888,P00190542,10976
1002889,P00085342,18901
1002889,P00118542,7151
1002889,P00113642,8134
1002889,P00195842,10973
1002889,P00114742,7914
1002889,P00289642,7917
1002889,P00304842,8131
1002889,P00116242,9916
1002889,P00268742,15616
1002889,P00176642,15960
1002889,P00003642,8061
1002889,P00130642,6040
1002890,P00366942,8036
1002890,P00355642,12778
1002890,P00110942,18989
1002890,P00352942,11855
1002891,P00295842,5313
1002892,P00025442,19037
1002892,P00128942,11952
1002892,P00191442,7926
1002892,P00034842,5439
1002892,P00347642,11557
1002894,P00110942,19174
1002894,P00103042,12091
1002894,P00041042,19351
1002894,P00320942,19520
1002895,P00293242,8022
1002895,P00016042,7904
1002895,P00271142,5409
1002895,P00251242,5478
1002895,P00282642,7113
1002895,P00105342,19337
1002895,P00277442,19164
1002895,P00184342,8059
1002895,P00335242,5405
1002895,P00315542,1946
1002895,P00313542,5164
1002895,P00260142,5176
1002895,P00111442,9971
1002895,P00285642,15883
1002895,P00315642,9812
1002895,P00302342,9879
1002895,P00051942,7048
1002895,P00015542,8221
1002895,P00313142,9917
1002895,P00327842,8046
1002895,P00234842,8651
1002895,P00355142,15330
1002896,P00010742,19406
1002896,P00147942,15229
1002896,P00329342,5202
1002896,P00208342,15413
1002896,P00304042,5315
1002896,P00171342,775
1002896,P00317942,7795
1002896,P0097342,15598
1002896,P00248142,5386
1002896,P00042142,15278
1002896,P00262242,7625
1002896,P00048742,5372
1002896,P00016042,15384
1002896,P00362442,5202
1002896,P00219442,3993
1002897,P00086442,2052
1002897,P00345842,6725
1002897,P00249542,7784
1002897,P00028842,20628
1002897,P00312142,9697
1002897,P00265242,7087
1002899,P00100442,9960
1002899,P00192042,8717
1002899,P00362442,8898
1002899,P00237642,8713
1002899,P00128242,8766
1002899,P0094342,2768
1002899,P00201542,6858
1002899,P00243942,15521
1002899,P00281942,16875
1002899,P00080642,19436
1002899,P00317442,4384
1002900,P00237542,19295
1002900,P00148642,20211
1002900,P00115542,9861
1002900,P00006142,9998
1002900,P00053042,7187
1002900,P0096142,13659
1002900,P00331942,8590
1002901,P00027442,4051
1002901,P00159542,18752
1002901,P00173542,8711
1002901,P00135742,16037
1002901,P00111142,15428
1002901,P00158542,8689
1002901,P00198642,9802
1002901,P00200642,19097
1002901,P00127842,15528
1002903,P00019942,15503
1002903,P00216142,19235
1002903,P00145442,9779
1002903,P00210642,8059
1002903,P00128242,8759
1002904,P00051442,9871
1002904,P00102142,936
1002905,P00346142,4383
1002905,P00100842,5311
1002905,P00199442,5148
1002905,P00144042,13111
1002905,P00074142,10769
1002906,P00323942,5969
1002906,P00368642,4450
1002907,P00179142,2976
1002907,P00351042,7101
1002907,P00198642,5950
1002907,P00057742,6384
1002907,P00035942,11498
1002907,P00159842,19410
1002907,P00001242,7126
1002907,P00277542,8080
1002907,P00168342,3233
1002907,P00041942,5412
1002907,P00159242,11562
1002907,P00261842,13108
1002907,P00138542,3737
1002907,P00163242,11441
1002907,P00159542,5394
1002907,P00045142,15200
1002907,P00044142,6058
1002907,P00205942,3701
1002907,P00270842,8596
1002907,P00195442,8857
1002907,P00058142,8303
1002907,P00119642,19693
1002907,P00235542,4635
1002907,P00110542,5869
1002907,P00282742,7101
1002907,P00326642,6134
1002907,P00124842,4563
1002907,P00007842,4042
1002907,P00212842,5872
1002907,P00268342,5453
1002907,P00249142,5365
1002907,P00218042,5416
1002907,P00058442,5334
1002907,P00163342,12138
1002908,P00181542,7599
1002909,P00297742,8112
1002909,P00102442,6046
1002909,P00124842,5945
1002909,P00198042,7513
1002909,P00129542,10018
1002909,P00177642,7914
1002909,P00274242,19660
1002909,P00166942,3552
1002909,P00162042,15306
1002909,P0097842,5203
1002909,P00005142,5384
1002909,P00087342,8748
1002909,P00047942,1814
1002909,P00036842,19268
1002909,P00117142,16205
1002909,P00346242,11447
1002909,P00174842,10613
1002909,P00313842,19274
1002909,P00101842,19988
1002909,P00127242,15279
1002909,P00229742,19538
1002909,P00158042,5838
1002909,P00259942,16797
1002909,P00162442,19115
1002909,P0098842,20520
1002909,P00309142,19042
1002909,P00132042,741
1002909,P00208842,7567
1002909,P00186342,9727
1002909,P00079742,15700
1002909,P00316442,3563
1002909,P00066642,15628
1002909,P00315842,3636
1002909,P00078542,11840
1002909,P00170342,15618
1002909,P00222042,3902
1002909,P00002042,15898
1002909,P00352442,15208
1002909,P00235342,6008
1002909,P00122942,6066
1002909,P00025042,2004
1002909,P00215242,19407
1002909,P00057442,7007
1002909,P00346042,12280
1002909,P00327242,3637
1002909,P00202242,18887
1002909,P00091142,5903
1002909,P00022942,5221
1002909,P00116942,16416
1002909,P00202942,20202
1002909,P00212842,7914
1002909,P00101742,1424
1002909,P00075542,7933
1002909,P00232542,5939
1002909,P00185342,10683
1002909,P00036242,8897
1002910,P00198042,7471
1002910,P00231942,3048
1002910,P00067942,6862
1002910,P00169542,6957
1002910,P00100942,6942
1002911,P00330242,5431
1002911,P00195242,10078
1002911,P00115642,7825
1002911,P00249542,15540
1002911,P00250842,4227
1002913,P00157942,7759
1002913,P00003442,2061
1002913,P00318742,15407
1002913,P00347142,3577
1002913,P00050142,6875
1002913,P00201442,19656
1002913,P00115442,7786
1002913,P00137142,771
1002913,P00319042,6943
1002913,P00177642,8043
1002913,P00188942,9892
1002913,P00199342,12775
1002913,P00112142,11672
1002913,P00240242,19489
1002914,P00267142,7946
1002914,P00220342,7001
1002915,P00100842,7178
1002915,P00188442,8875
1002916,P00237642,3609
1002916,P00189642,10048
1002916,P00108542,3474
1002916,P00021842,5254
1002916,P00059442,20388
1002916,P00043542,8101
1002916,P00271142,7183
1002916,P00079442,9857
1002916,P00134142,8898
1002916,P00045842,6995
1002916,P00356742,3501
1002917,P00248142,5350
1002917,P00022742,6091
1002917,P00059442,19931
1002917,P00113542,5933
1002917,P00101942,5960
1002917,P00313142,6173
1002917,P00112342,390
1002917,P00015742,21059
1002917,P00112842,7852
1002918,P00146442,6055
1002918,P00279542,8140
1002918,P00197942,12515
1002918,P00119742,8764
1002918,P00216742,7192
1002918,P00138542,7057
1002918,P00151742,4216
1002918,P00208742,15544
1002918,P00303042,6942
1002918,P00135742,11988
1002918,P00304142,7080
1002918,P00206442,4439
1002918,P00304342,8008
1002918,P00035842,3702
1002919,P00051442,7939
1002919,P00001042,11494
1002919,P00241642,11583
1002919,P00069242,2028
1002919,P00222242,15428
1002919,P00192542,19262
1002919,P00178842,12720
1002919,P00035842,5314
1002920,P00233642,12036
1002920,P00321942,5311
1002921,P00129842,16350
1002921,P00249542,15283
1002921,P00032942,13146
1002922,P00014842,15467
1002922,P00120042,19158
1002922,P00233642,18991
1002926,P00307642,7075
1002926,P00306042,6631
1002926,P00334242,19374
1002926,P00317942,6108
1002926,P00138342,4082
1002926,P00283942,8573
1002926,P00002142,11751
1002926,P00303642,6035
1002926,P00076042,5900
1002926,P00142142,7960
1002927,P00207342,1719
1002927,P00270942,11728
1002928,P00275842,16442
1002928,P00071442,21487
1002928,P00121042,17012
1002928,P00233542,15591
1002928,P00057642,15309
1002928,P00019142,3104
1002928,P00125042,4584
1002928,P00304142,5141
1002928,P00031042,10076
1002928,P00107642,8743
1002928,P00116542,8766
1002928,P00177742,6107
1002928,P00128942,15375
1002928,P00053842,3477
1002928,P00045842,8674
1002928,P00108442,6999
1002928,P00368142,12971
1002928,P00138742,14870
1002928,P00150942,12299
1002928,P00346142,11505
1002928,P00100142,18475
1002928,P00208442,12046
1002928,P00185342,7918
1002928,P00289342,8641
1002929,P00210042,7988
1002929,P00002942,12810
1002929,P00122442,11700
1002929,P00171242,4426
1002929,P00117042,19635
1002929,P00179142,5976
1002929,P00231942,4465
1002929,P00179342,4576
1002929,P00180142,2954
1002929,P00180242,3077
1002929,P00180342,7461
1002929,P00246342,6182
1002929,P00123842,6172
1002929,P00277542,11576
1002929,P00209642,16760
1002929,P00304842,7757
1002929,P00036842,15691
1002929,P00217442,19117
1002930,P00180342,4495
1002931,P00289942,13578
1002931,P00002542,8091
1002931,P00156442,9963
1002931,P00003642,9853
1002931,P00212942,8637
1002931,P00153742,9749
1002931,P00170442,8789
1002931,P00053042,8737
1002931,P00138542,8651
1002931,P00124642,12811
1002931,P00159942,6928
1002931,P00062842,15610
1002931,P00102942,15330
1002933,P00178942,5222
1002933,P00303042,5375
1002933,P00002542,7797
1002933,P00117442,8636
1002933,P00057742,16338
1002933,P00034742,8788
1002934,P00125642,7034
1002934,P00105142,11997
1002934,P00062842,11717
1002934,P00144642,11532
1002934,P00156242,2078
1002934,P00190042,8098
1002934,P00343442,698
1002934,P00064042,8441
1002934,P00102242,6084
1002934,P00059942,8031
1002934,P00329242,5206
1002934,P00055642,2102
1002934,P00069342,3452
1002934,P00240042,3590
1002934,P00228142,3474
1002934,P00315842,6931
1002934,P00007242,7791
1002934,P00148442,9549
1002934,P00079642,7928
1002935,P00145442,8120
1002935,P00046742,15332
1002935,P00173042,758
1002935,P00037042,15686
1002935,P00317842,9789
1002935,P00355142,15915
1002935,P00117942,8905
1002935,P00114942,19146
1002935,P00225842,3613
1002937,P00231942,3140
1002937,P00003642,6026
1002937,P00153642,8021
1002938,P00183242,7067
1002938,P00129342,15236
1002939,P00087342,5156
1002939,P00210042,8027
1002939,P00052842,23625
1002939,P00184242,18837
1002939,P00120242,9832
1002939,P00084342,555
1002939,P00270942,12035
1002939,P00255942,15176
1002941,P00112142,19264
1002941,P00057642,15400
1002941,P00129842,16195
1002941,P00277442,12057
1002941,P00073842,11631
1002941,P00192842,7146
1002941,P00279342,3479
1002941,P00273542,4019
1002941,P00343042,7011
1002941,P00344142,3054
1002941,P00111542,16227
1002941,P00117842,6923
1002941,P00035842,7027
1002941,P00182642,6353
1002942,P00291942,9750
1002942,P00348942,7960
1002942,P00110542,9871
1002942,P00005042,16458
1002942,P00118942,8083
1002942,P00113542,9935
1002943,P00106042,8636
1002943,P00111242,19123
1002943,P00246142,15902
1002943,P00288942,15572
1002943,P00339342,15338
1002943,P00002942,16500
1002943,P00193742,9780
1002943,P00145442,7969
1002945,P0099342,5302
1002946,P00177842,8033
1002946,P00112142,15697
1002946,P00083242,4569
1002946,P00051442,9854
1002946,P00115942,5955
1002946,P00034742,7115
1002946,P00109542,6094
1002946,P00266542,9737
1002946,P00002242,12415
1002946,P00329742,12631
1002946,P00074442,11838
1002946,P00007842,3952
1002946,P00009342,7849
1002946,P00181742,1492
1002946,P00129842,12730
1002946,P00025442,15162
1002946,P00110942,15659
1002946,P00352742,11691
1002946,P00192542,7776
1002946,P00198742,12054
1002947,P00052542,9796
1002947,P00033642,6865
1002947,P00309942,5366
1002947,P00212742,3443
1002948,P00053842,3446
1002949,P00249142,8717
1002950,P00184942,19331
1002951,P00113642,9747
1002951,P00211142,7058
1002951,P00113142,19543
1002952,P00087242,14714
1002952,P00057542,5300
1002952,P00250242,3690
1002952,P00072242,20331
1002952,P00141542,8579
1002952,P00114942,15363
1002952,P00173342,18967
1002952,P00212742,8829
1002952,P00304442,15211
1002952,P00229642,9875
1002953,P00148742,8091
1002953,P00240442,8184
1002953,P00238442,15958
1002953,P00248742,7041
1002954,P00286642,6042
1002955,P00127842,11382
1002955,P00073842,8002
1002955,P00352142,3920
1002955,P00216342,10568
1002955,P00317842,9851
1002956,P00073842,15528
1002957,P00299542,5846
1002958,P00250842,9937
1002958,P00238542,3521
1002959,P00173842,15576
1002960,P00028842,20389
1002960,P00220442,8874
1002961,P00211142,8671
1002961,P00362842,8834
1002962,P00334242,11828
1002962,P00310042,3514
1002962,P00301542,8600
1002962,P00320442,20077
1002962,P00113242,19321
1002962,P00052842,14190
1002962,P00272842,5442
1002962,P00089842,3432
1002962,P00139942,5443
1002962,P00124542,4625
1002962,P00343742,3977
1002962,P00005742,5990
1002962,P00085342,19187
1002962,P00115742,20170
1002962,P00003242,7786
1002962,P00140742,15674
1002962,P00346042,8313
1002962,P00219042,1785
1002962,P00352142,11548
1002962,P00015842,11575
1002962,P00078142,4070
1002962,P00002242,12584
1002962,P00041342,2990
1002962,P00018042,9114
1002963,P00181842,6088
1002963,P00178242,8115
1002963,P00003242,4096
1002966,P00178942,8722
1002966,P00057942,18998
1002966,P00034042,19588
1002966,P00278642,8605
1002966,P00042842,6990
1002966,P00000142,13345
1002966,P00234842,8813
1002966,P00036342,6859
1002966,P00284642,6997
1002966,P00195342,12732
1002967,P00252342,14281
1002967,P00332242,8046
1002967,P00176642,19909
1002967,P00084442,577
1002967,P00117342,11738
1002967,P00001642,8021
1002967,P00171042,16513
1002967,P00255942,7779
1002967,P00274442,19054
1002967,P00285642,13311
1002967,P0096542,10734
1002967,P00191942,13217
1002967,P00134342,5175
1002967,P00289342,5206
1002967,P00150542,3459
1002967,P00219242,2798
1002967,P00156142,3439
1002967,P00303842,3733
1002967,P00085042,7067
1002967,P00005142,3726
1002967,P00265342,21065
1002967,P00111842,10037
1002967,P00116042,10042
1002967,P00114142,8086
1002967,P00073642,3944
1002967,P00323642,8017
1002968,P00076042,9898
1002968,P00150542,5242
1002968,P00102642,2862
1002968,P00028442,15510
1002968,P00227842,10015
1002969,P00237542,19532
1002969,P00345642,15874
1002969,P00200842,8107
1002969,P00048742,6920
1002970,P00351142,15207
1002970,P00070042,15299
1002971,P00296342,4064
1002972,P00145942,20400
1002972,P00017142,6915
1002972,P00230942,8805
1002972,P00296242,5956
1002972,P00035942,11635
1002973,P00216342,10711
1002974,P00170442,5395
1002974,P00356742,6870
1002974,P00265242,8600
1002974,P00025442,19589
1002974,P00110542,9798
1002974,P00028842,20438
1002975,P0094842,2811
1002975,P00071442,21220
1002975,P00357642,7012
1002975,P00323642,8114
1002975,P00202742,6919
1002975,P00319342,6999
1002977,P00150342,7770
1002977,P00217742,5311
1002978,P00368442,4655
1002978,P00102342,6120
1002978,P00245842,7165
1002978,P00121342,11623
1002978,P00115642,6145
1002978,P00119242,3082
1002978,P00103242,5827
1002978,P00331542,5413
1002980,P00031042,8086
1002980,P00276242,8021
1002980,P00115542,8001
1002980,P00296542,8125
1002980,P00200342,16773
1002981,P00025442,19005
1002981,P00174442,8594
1002982,P00124742,23879
1002983,P00074442,19096
1002983,P00157642,19499
1002983,P00102942,15798
1002983,P00037142,19261
1002983,P00216142,19419
1002983,P00103042,11949
1002983,P00049142,19186
1002984,P00117442,5327
1002985,P00196342,13083
1002985,P00220242,8001
1002985,P00073842,15372
1002985,P00016342,15486
1002985,P00201342,15303
1002986,P00207342,3555
1002986,P00010742,15271
1002986,P00137042,6052
1002986,P00075442,5265
1002986,P00044042,5250
1002986,P00275142,5281
1002986,P00154742,7874
1002986,P00049642,8105
1002986,P00153142,15216
1002986,P00010942,11477
1002986,P00184542,4020
1002986,P00259342,8635
1002986,P00287242,7025
1002986,P00080342,15750
1002986,P00111742,16987
1002986,P00110942,15222
1002986,P00178142,7997
1002986,P00346542,19252
1002986,P00195342,6931
1002986,P00075842,11345
1002986,P00047742,12150
1002986,P00142942,11591
1002986,P00049342,8015
1002986,P00268842,3885
1002986,P00225042,7955
1002987,P00031042,9910
1002987,P00234842,8584
1002988,P00216342,11038
1002988,P00274942,10014
1002988,P00278442,1610
1002988,P00242142,5427
1002989,P00105942,5345
1002989,P00285642,10089
1002990,P00348642,7164
1002990,P00323042,8642
1002990,P00120842,9702
1002990,P00285442,9972
1002990,P00102342,7882
1002990,P00341342,15795
1002990,P00045842,5195
1002990,P00207342,5144
1002990,P00223242,5398
1002991,P00085542,7012
1002992,P00222342,4011
1002993,P00274942,9739
1002994,P00364842,5358
1002994,P00251242,6958
1002994,P00282242,6914
1002994,P00321742,5239
1002994,P00267742,7160
1002994,P00192042,6935
1002994,P00227142,5315
1002994,P00335242,5476
1002994,P00184942,15556
1002994,P00144642,11535
1002994,P00034442,15745
1002994,P00348842,15539
1002994,P00147742,11876
1002994,P00289842,7648
1002994,P00194642,7605
1002994,P00221042,12012
1002994,P00346942,15624
1002994,P00128442,8083
1002995,P00102642,3522
1002995,P00003242,7791
1002995,P00173842,15570
1002995,P00019142,4530
1002995,P00297442,6417
1002995,P00140742,15316
1002995,P00313942,10601
1002995,P00057742,16420
1002995,P00144042,13264
1002995,P00201342,15501
1002995,P00251942,15428
1002995,P00127942,11952
1002995,P00078542,15222
1002995,P00016542,19590
1002995,P00041042,15453
1002995,P00195942,13513
1002995,P00190142,10890
1002995,P0094642,2077
1002995,P00113042,7396
1002996,P00036342,5274
1002996,P00182142,15547
1002996,P00020342,11585
1002996,P00014042,11445
1002996,P00220442,5478
1002996,P00163242,19375
1002996,P00345642,12083
1002996,P00146042,12041
1002996,P00298942,15522
1002996,P00127742,11601
1002996,P00186642,10138
1002996,P00057542,10560
1002996,P00185342,10653
1002996,P00271142,5419
1002996,P00161942,7181
1002996,P00270842,3493
1002996,P00192042,5252
1002996,P00356742,5402
1002996,P00057242,2028
1002996,P00302042,7028
1002996,P00355142,15333
1002996,P00351142,15849
1002997,P00120242,9914
1002998,P00040242,3765
1002999,P00102642,3508
1002999,P00100442,16298
1002999,P0095542,9537
1002999,P00187242,800
1003000,P00117942,3482
1003001,P00010742,19328
1003001,P00117242,6039
1003001,P00153742,10065
1003001,P00154042,15671
1003001,P00321742,7167
1003001,P00004742,19945
1003001,P00025142,394
1003001,P00140042,7709
1003001,P00002242,16171
1003001,P00143342,4382
1003001,P00341942,6168
1003002,P00294842,9797
1003002,P00197042,8632
1003003,P00211142,3595
1003003,P00242742,15408
1003004,P00011442,5240
1003004,P00202742,5187
1003004,P00199442,5155
1003004,P00128942,8051
1003004,P00326742,4544
1003004,P00158842,5989
1003004,P00184642,7802
1003004,P00075542,2035
1003004,P00057642,19327
1003005,P00112542,19292
1003005,P00265242,8881
1003005,P00278642,5428
1003005,P00117942,8633
1003005,P00173042,380
1003006,P00251542,2970
1003007,P00127642,15379
1003007,P00180742,1620
1003007,P00295942,9738
1003007,P00074642,3654
1003007,P00249742,4387
1003007,P00130742,15861
1003007,P00124242,1533
1003007,P00260142,5265
1003007,P00191942,12929
1003008,P00046742,19361
1003010,P00367342,4528
1003010,P00363742,7056
1003010,P00108842,6868
1003010,P00111042,17016
1003010,P00112142,11818
1003010,P00129842,16710
1003010,P00032042,7692
1003010,P00192542,15319
1003010,P00032942,12493
1003011,P00117942,6987
1003011,P00355142,15209
1003012,P00315642,1956
1003012,P00263442,4414
1003012,P00127542,3908
1003012,P0095542,6793
1003012,P00071442,16817
1003012,P00194042,6144
1003012,P00036242,1971
1003012,P00191342,3654
1003012,P00264542,6972
1003012,P00051842,775
1003012,P00213042,15575
1003012,P00244042,11744
1003013,P00022942,7019
1003013,P00121642,7035
1003013,P00224442,5282
1003013,P00000742,6954
1003013,P00191842,2126
1003013,P00184042,19149
1003013,P00035542,10841
1003013,P00212242,8143
1003013,P00117242,5891
1003013,P00146242,727
1003013,P00258742,7032
1003013,P00304642,9546
1003013,P00212942,7093
1003013,P00195542,13225
1003014,P00178242,6159
1003014,P00031042,7772
1003014,P00042742,7002
1003014,P00329242,6927
1003014,P00367542,1853
1003014,P00298542,16830
1003014,P00125742,8142
1003014,P00048742,5334
1003015,P00293342,9993
1003017,P00148642,12455
1003017,P00161942,5182
1003017,P00347142,5440
1003017,P00057442,6972
1003017,P00304042,7012
1003017,P00149642,5273
1003017,P00289342,5325
1003017,P00117242,4182
1003017,P00192042,7159
1003017,P00227742,6872
1003017,P00196642,5956
1003017,P00085942,13205
1003017,P00319042,7043
1003018,P00192842,6876
1003018,P00324942,7188
1003018,P00051442,7926
1003018,P00184942,15311
1003018,P00268442,8009
1003018,P00154642,8020
1003018,P00344142,3053
1003018,P00112042,3115
1003018,P00293242,8077
1003018,P00271242,7812
1003018,P00313342,5349
1003018,P00271942,5235
1003018,P00316742,2845
1003018,P00344742,6913
1003018,P00281642,15283
1003018,P00321342,15839
1003018,P00037142,15665
1003018,P00116742,6168
1003018,P00280642,6045
1003018,P00331742,4648
1003018,P00194242,1502
1003018,P00018942,7802
1003018,P00020442,6172
1003018,P00232942,6069
1003018,P00244342,6179
1003018,P00258042,5902
1003019,P00286842,7035
1003019,P00357042,7161
1003020,P00084442,946
1003020,P00265242,8732
1003020,P00349442,12317
1003020,P00010842,9745
1003020,P00120842,8114
1003020,P00052242,7793
1003020,P00110742,15463
1003020,P00331042,7115
1003020,P00184142,7796
1003020,P00195242,4217
1003020,P00277642,12732
1003022,P00193542,8004
1003022,P00010942,7644
1003023,P00337642,10943
1003024,P00057942,12037
1003024,P00000642,15384
1003024,P00229742,11464
1003024,P00112442,16114
1003024,P00219942,11977
1003024,P00302442,3554
1003024,P00350342,11797
1003024,P00000242,13285
1003024,P00171342,741
1003025,P00129642,6864
1003025,P00089142,8780
1003025,P00115342,7105
1003025,P00116842,10098
1003025,P00212942,5467
1003025,P00189842,13673
1003025,P00120542,9857
1003026,P00087042,23665
1003026,P00084342,948
1003026,P00090542,20315
1003026,P00202542,939
1003026,P00085642,8812
1003026,P00271142,7027
1003026,P00171742,3489
1003026,P00080042,2054
1003026,P00160542,1830
1003026,P00186242,771
1003026,P00198942,1956
1003027,P00112442,20396
1003027,P00016542,11529
1003028,P00363242,11758
1003028,P00368142,12857
1003028,P00125942,15376
1003028,P00169742,12089
1003028,P00258742,7112
1003029,P00046742,19172
1003029,P00111842,7791
1003029,P00116142,14114
1003029,P00052842,23082
1003029,P00219242,3420
1003029,P00003942,8896
1003029,P00154242,7909
1003029,P00220242,13285
1003029,P00148742,8058
1003029,P00133742,8852
1003029,P00194442,6926
1003029,P00169742,11643
1003029,P00004842,3091
1003029,P00154042,12005
1003029,P00290542,5385
1003029,P00234742,8089
1003029,P00040042,3704
1003029,P00044042,7164
1003029,P00136342,1416
1003029,P00285842,8607
1003029,P00221542,7027
1003029,P00113242,19361
1003029,P00104942,8582
1003029,P00282142,13616
1003029,P00265742,5277
1003029,P00101342,16126
1003029,P00339342,15218
1003029,P0096142,10772
1003029,P00368642,7362
1003029,P00122442,11926
1003029,P00052242,7861
1003029,P00182342,12058
1003029,P00017542,7103
1003030,P00221842,8184
1003031,P00050142,7033
1003031,P00212942,7137
1003031,P00001642,7812
1003031,P00165142,6886
1003031,P00125942,12097
1003031,P00182242,15230
1003031,P00187942,2065
1003031,P00137542,15787
1003031,P00028442,11675
1003031,P00208142,9942
1003031,P00052342,8005
1003031,P00188442,8862
1003031,P00199442,7016
1003031,P00259342,7166
1003031,P00017542,5238
1003031,P00134642,6949
1003031,P00139542,7116
1003031,P00026942,7133
1003031,P00077042,7078
1003031,P00116642,7121
1003031,P00138542,5171
1003031,P0098642,8206
1003032,P00318742,19452
1003032,P00037142,19674
1003032,P00036842,19240
1003032,P00050442,15839
1003032,P00155442,19655
1003032,P00158942,15741
1003032,P00187442,12861
1003032,P00057542,13565
1003032,P00186842,13520
1003032,P0094942,3444
1003032,P00156542,2829
1003032,P0097842,3468
1003032,P00255542,5141
1003032,P00266442,8799
1003032,P00101042,8646
1003032,P00287242,8672
1003032,P0095642,7133
1003032,P00022542,8598
1003032,P00214342,8726
1003032,P00009142,7181
1003032,P00137742,7152
1003032,P00003642,8014
1003032,P00196642,9813
1003032,P00320042,19138
1003032,P00113042,7528
1003032,P00269742,4605
1003032,P00102142,958
1003032,P00032342,4440
1003032,P00007542,12817
1003032,P00214242,12128
1003032,P00359142,16147
1003032,P00037442,3821
1003032,P00040342,3865
1003033,P00034742,8698
1003033,P00046742,15430
1003034,P00003942,7085
1003034,P00156442,9916
1003034,P00037142,15201
1003035,P00028842,20169
1003035,P00135742,12183
1003035,P00318742,8333
1003036,P00000142,8374
1003036,P00058042,9979
1003036,P00117542,3873
1003036,P00100642,8696
1003036,P00295442,8118
1003037,P00035242,7891
1003038,P00351042,1720
1003038,P00221342,15314
1003038,P00344442,5412
1003038,P00117042,19085
1003038,P00295942,13248
1003038,P00178642,8893
1003038,P00119742,8808
1003038,P00344842,2029
1003039,P0099942,6883
1003039,P00176042,7784
1003039,P00083842,8810
1003039,P00087042,23262
1003039,P00088342,9712
1003039,P00090442,3872
1003039,P00202542,941
1003039,P00284742,7041
1003040,P00237542,18950
1003040,P00046742,19305
1003041,P00355142,15763
1003041,P00275142,7074
1003041,P00330442,5252
1003042,P00220442,6963
1003042,P00289342,8833
1003042,P00058442,8723
1003042,P00034242,5413
1003043,P00340642,5337
1003044,P00057642,19684
1003044,P00002242,20566
1003044,P00359542,4625
1003044,P0095142,15928
1003044,P00186642,16157
1003044,P0096942,13271
1003044,P00036942,6861
1003044,P00127742,12101
1003044,P00030842,12065
1003044,P00276642,6095
1003044,P00042142,19003
1003045,P00112142,19456
1003045,P00346242,15814
1003045,P00295942,13008
1003045,P00044442,19020
1003045,P00115742,20622
1003045,P00107142,20607
1003045,P00051442,10041
1003045,P00028842,20433
1003045,P00304342,19145
1003046,P00270242,7821
1003046,P00157142,7583
1003047,P00177442,15503
1003047,P00085942,6702
1003048,P00025442,15184
1003048,P00159542,18572
1003049,P00285842,8616
1003049,P00184142,8047
1003050,P00111742,8631
1003050,P00286542,7860
1003051,P00226342,4436
1003051,P00148642,16054
1003051,P00237542,19022
1003051,P00118042,6103
1003051,P00345642,15460
1003051,P00016042,19606
1003051,P00138442,11576
1003051,P00071242,15893
1003051,P00145942,8598
1003051,P00052742,8840
1003051,P00057542,10880
1003051,P00329442,8806
1003051,P00048742,6907
1003051,P00369742,7187
1003051,P00332942,5206
1003051,P00048042,15626
1003051,P00174242,12938
